IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP76;IP_PROP71;IP_PROP75;IP_PROP72;IP_PROP74;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP51;IP_PROP53;IP_PROP59;IP_PROP50;IP_PROP52;IP_PROP57;IP_PROP61;IP_PROP54;IP_PROP56;IP_PROP49;IP_PROP55;IP_PROP58;IP_PROP60;IP_PROP63;IP_PROP62;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2
484;True Colour-0021;484;Y;;;;;text;/upload/iblock/b5c/b5c22e8b4e9e61c72e5413d48c0c4716.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0021_true_colour;500;;Popular;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Inscriptions;;;;WD-TF-TC-0021;;;;;;;;;;;;;;;;;;;True Colour series;;
484;True Colour-0021;484;Y;;;;;text;/upload/iblock/b5c/b5c22e8b4e9e61c72e5413d48c0c4716.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0021_true_colour;500;;Recommend;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Inscriptions;;;;WD-TF-TC-0021;;;;;;;;;;;;;;;;;;;True Colour series;;
485;True Colour-0022;485;Y;;;;;text;/upload/iblock/824/8247961c1676ef027451e79477c51ac9.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0022_true_colour;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Animals;;;;WD-TF-TC-0022;;;;;;;;;;;;;;;;;;;True Colour series;;
486;True Colour-0023;486;Y;;;;;text;/upload/iblock/fc2/fc25e9f0d5cc8c9da262ec3ba02013ca.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0023_true_colour;500;;Popular;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Inscriptions;;;;WD-TF-TC-0023;;;;;;;;;;;;;;;;;;;True Colour series;;
486;True Colour-0023;486;Y;;;;;text;/upload/iblock/fc2/fc25e9f0d5cc8c9da262ec3ba02013ca.png;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0023_true_colour;500;;Recommend;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Inscriptions;;;;WD-TF-TC-0023;;;;;;;;;;;;;;;;;;;True Colour series;;
487;Minic-0043;487;Y;;;;;text;/upload/iblock/6ce/6ceea916632cb2389f02765cfe7b7859.png;"Colorful water decal on transparent film. Use only on white background.
";text;0043_minic;500;;;;Colorful;Abstraction;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Abstraction;;;;WD-TF-M-0043;;;;;;;;;;;;;;;;;;;Minic series;;
488;Minic-0044;488;Y;;;;;text;/upload/iblock/ff6/ff687f286cd16fd93716c1955048f448.png;"Colorful water decal on transparent film. Use only on white background.
";text;0044_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0044;;;;;;;;;;;;;;;;;;;Minic series;;
489;Minic-0045;489;Y;;;;;text;/upload/iblock/c8f/c8fa21393eac8977798e40d457c164ed.png;"Colorful water decal on transparent film. Use only on white background.
";text;0045_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0045;;;;;;;;;;;;;;;;;;;Minic series;;
490;Minic-0046;490;Y;;;;;text;/upload/iblock/895/895511ed3612cd088783497ba782b8e2.png;"Colorful water decal on transparent film. Use only on white background.
";text;0046_minic;500;;;;Colorful;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Seosons;;;;WD-TF-M-0046;;;;;;;;;;;;;;;;;;;Minic series;;
491;Minic-0047;491;Y;;;;;text;/upload/iblock/5ae/5ae173c1a06186e752f77f15d2f8de40.png;"Colorful water decal on transparent film. Use only on white background.
";text;0047_minic;500;;;;Colorful;Abstraction;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Abstraction;;;;WD-TF-M-0047;;;;;;;;;;;;;;;;;;;Minic series;;
492;Minic-0048;492;Y;;;;;text;/upload/iblock/4a5/4a5e3af5d23ada55267a1de74fcb5a79.png;"Colorful water decal on transparent film. Use only on white background.
";text;0048_minic;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Animals;;;;WD-TF-M-0048;;;;;;;;;;;;;;;;;;;Minic series;;
493;Minic-0049;493;Y;;;;;text;/upload/iblock/4bf/4bfb8972b871cc0176d945e9b5088139.png;"Colorful water decal on transparent film. Use only on white background.
";text;0049_minic;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Animals;;;;WD-TF-M-0049;;;;;;;;;;;;;;;;;;;Minic series;;
494;Minic-0050;494;Y;;;;;text;/upload/iblock/fce/fcec6fe08a71262112d69fb7ad3a0db2.png;"Colorful water decal on transparent film. Use only on white background.
";text;0050_minic;500;;;;Colorful;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Seosons;;;;WD-TF-M-0050;;;;;;;;;;;;;;;;;;;Minic series;;
495;Minic-0051;495;Y;;;;;text;/upload/iblock/f6b/f6b6a60c4147e12c09199d22d50c25f0.png;"Colorful water decal on transparent film. Use only on white background.
";text;0051_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0051;;;;;;;;;;;;;;;;;;;Minic series;;
496;Minic-0052;496;Y;;;;;text;/upload/iblock/33d/33d1b460853883d14a4a960858b14634.png;"Colorful water decal on transparent film. Use only on white background.
";text;0052_minic;500;;Recommend;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0052;;;;;;;;;;;;;;;;;;;Minic series;;
497;Minic-0053;497;Y;;;;;text;/upload/iblock/2c6/2c6eee02dc16a638dcb993dc7ef42d1b.png;"Colorful water decal on transparent film. Use only on white background.
";text;0053_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0053;;;;;;;;;;;;;;;;;;;Minic series;;
498;Minic-0054;498;Y;;;;;text;/upload/iblock/dfc/dfc31240631aaa1cb3dbacf378af61ea.png;"Colorful water decal on transparent film. Use only on white background.
";text;0054_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0054;;;;;;;;;;;;;;;;;;;Minic series;;
499;Minic-0055;499;Y;;;;;text;/upload/iblock/167/1672769cd9e8d3bc837a43a5f0fc2c72.png;"Colorful water decal on transparent film. Use only on white background.
";text;0055_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0055;;;;;;;;;;;;;;;;;;;Minic series;;
499;Minic-0055;499;Y;;;;;text;/upload/iblock/167/1672769cd9e8d3bc837a43a5f0fc2c72.png;"Colorful water decal on transparent film. Use only on white background.
";text;0055_minic;500;;Recommend;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0055;;;;;;;;;;;;;;;;;;;Minic series;;
500;Minic-0056;500;Y;;;;;text;/upload/iblock/05e/05e2073419d90dae13c3a7be63f494aa.png;"Colorful water decal on transparent film. Use only on white background.
";text;0056_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0056;;;;;;;;;;;;;;;;;;;Minic series;;
501;Minic-0057;501;Y;;;;;text;/upload/iblock/e03/e0354393840504ca448698dcdc30c6ed.png;"Colorful water decal on transparent film. Use only on white background.
";text;0057_minic;500;;;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Others;;;;WD-TF-M-0057;;;;;;;;;;;;;;;;;;;Minic series;;
502;Minic-0058;502;Y;;;;;text;/upload/iblock/1a0/1a0e5f525f75800aed1fb4b35b6000f7.png;"Colorful water decal on transparent film. Use only on white background.
";text;0058_minic;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0058;;;;;;;;;;;;;;;;;;;Minic series;;
503;Minic-0059;503;Y;;;;;text;/upload/iblock/ab2/ab2991f189e640ff588ac1b838364563.png;"Colorful water decal on transparent film. Use only on white background.
";text;0059_minic;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0059;;;;;;;;;;;;;;;;;;;Minic series;;
504;Minic-0060;504;Y;;;;;text;/upload/iblock/9f3/9f3c1b7577c797873595bbd24dda2e59.png;"Colorful water decal on transparent film. Use only on white background.
";text;0060_minic;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0060;;;;;;;;;;;;;;;;;;;Minic series;;
505;Minic-0061;505;Y;;;;;text;/upload/iblock/ebf/ebfb25dd5908357b7c7a222f6fcd3239.png;"Colorful water decal on transparent film. Use only on white background.
";text;0061_minic;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0061;;;;;;;;;;;;;;;;;;;Minic series;;
506;Minic-0062;506;Y;;;;;text;/upload/iblock/81d/81da613b153ce54524be048d698a0794.png;"Colorful water decal on transparent film. Use only on white background.
";text;0062_minic;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Mixed;;;;WD-TF-M-0062;;;;;;;;;;;;;;;;;;;Minic series;;
507;Minic-0063;507;Y;;;;;text;/upload/iblock/fbb/fbb9438f137780c2f794307e2bc450ae.png;"Colorful water decal on transparent film. Use only on white background.
";text;0063_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0063;;;;;;;;;;;;;;;;;;;Minic series;;
508;Minic-0064;508;Y;;;;;text;/upload/iblock/000/000dd0b4e0bfecd35db73016d7a621c1.png;"Colorful water decal on transparent film. Use only on white background.
";text;0064_minic;500;;Popular;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0064;;;;;;;;;;;;;;;;;;;Minic series;;
509;Minic-0065;509;Y;;;;;text;/upload/iblock/462/462a5be1a0a8f45c04e4508917f428a9.png;"Colorful water decal on transparent film. Use only on white background.
";text;0065_minic;500;;;;Colorful;Flowers;Lucky Rose;A thin transparent film of 8-10 microns.;8;Minic;Flowers;;;;WD-TF-M-0065;;;;;;;;;;;;;;;;;;;Minic series;;
510;Aero White-0001;510;Y;;;;;text;/upload/iblock/352/352444879b5c96b3ceb348756c66a0aa.png;White water decal on transparent film. Can be used on any background.;text;aero_white_0001;500;;;;White;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero White;Geometry;;;;WD-TF-A-W-0001;;;;;;;;;;;;;;;;;;;Aero series;;
511;Aero Black-0001;511;Y;;;;;text;/upload/iblock/b0b/b0bee41de821117d70a8b8a5d7a25ccb.png;Black water decal on transparent film. Can be used on any background.;text;aero_black_0001;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero Black;Geometry;;;;WD-TF-A-B-0001;;;;;;;;;;;;;;;;;;;Aero series;;
512;Aero Black-0002;512;Y;;;;;text;/upload/iblock/05e/05eec95ad4a9de1f43679db6217bccce.png;Black water decal on transparent film. Can be used on any background.;text;0002_aero_black;500;;;;Black;Gradient;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero Black;Gradient;;;;WD-TF-A-B-0002;;;;;;;;;;;;;;;;;;;Aero series;;
513;Aero White-0002;513;Y;;;;;text;/upload/iblock/68f/68f54b2f443c9db3b07c8c978020b4f1.png;White water decal on transparent film. Can be used on any background.;text;0002_aero_white;500;;;;White;Gradient;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero White;Gradient;;;;WD-TF-A-W-0002;;;;;;;;;;;;;;;;;;;Aero series;;
514;Aero White-0003;514;Y;;;;;text;/upload/iblock/de3/de381853e44b1048ef39023e7bca2136.png;White water decal on transparent film. Can be used on any background.;text;0003_aero_white;500;;;;White;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero White;Geometry;;;;WD-TF-A-W-0003;;;;;;;;;;;;;;;;;;;Aero series;;
515;Aero-0005;515;Y;;;;;text;/upload/iblock/59a/59a74a77f16748b0e36aa1537665d368.png;Monochrome water decal on transparent film. Can be used on any background.;text;aero_0005;500;;Popular;;Black-White;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero;Others;;;;WD-TF-A-0005;;;;;;;;;;;;;;;;;;;Aero series;;
515;Aero-0005;515;Y;;;;;text;/upload/iblock/59a/59a74a77f16748b0e36aa1537665d368.png;Monochrome water decal on transparent film. Can be used on any background.;text;aero_0005;500;;Recommend;;Black-White;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero;Others;;;;WD-TF-A-0005;;;;;;;;;;;;;;;;;;;Aero series;;
516;Aero Neon-0006;516;Y;;;;;text;/upload/iblock/adc/adc32a0f97850f4a180b7d5a89b0daf4.png;Colorful water decal on transparent film. Can be used on any background.;text;aero_neon_0006;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero Neon;Mixed;;;;WD-TF-A-N-0006;;;;;;;;;;;;;;;;;;;Aero series;;
516;Aero Neon-0006;516;Y;;;;;text;/upload/iblock/adc/adc32a0f97850f4a180b7d5a89b0daf4.png;Colorful water decal on transparent film. Can be used on any background.;text;aero_neon_0006;500;;Recommend;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero Neon;Mixed;;;;WD-TF-A-N-0006;;;;;;;;;;;;;;;;;;;Aero series;;
517;Aero Neon-0007;517;Y;;;;;text;/upload/iblock/a64/a6442f20e1c4709090550835663613f1.png;Colorful water decal on transparent film. Can be used on any background.;text;0007_aero_neon;500;;;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero Neon;Others;;;;WD-TF-A-N-0007;;;;;;;;;;;;;;;;;;;Aero series;;
518;Aero Neon-0008;518;Y;;;;;text;/upload/iblock/b87/b87634af358a290973cdf29ba6f96f18.png;Colorful water decal on transparent film. Can be used on any background.;text;0008_aero_neon;500;;Recommend;;Colorful;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero Neon;Geometry;;;;WD-TF-A-N-0008;;;;;;;;;;;;;;;;;;;Aero series;;
519;Aero Neon-0009;519;Y;;;;;text;/upload/iblock/b05/b0524774231cacdb734c9ff4d0ba49f2.png;Colorful water decal on transparent film. Can be used on any background.;text;0009_aero_neon;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero Neon;Mixed;;;;WD-TF-A-N-0009;;;;;;;;;;;;;;;;;;;Aero series;;
520;Aero Neon-0010;520;Y;;;;;text;/upload/iblock/025/02586323d7a315f7a9b1867c0d0d7ffa.png;Colorful water decal on transparent film. Can be used on any background.;text;0010_aero_neon;500;;Popular;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero Neon;Mixed;;;;WD-TF-A-N-0010;;;;;;;;;;;;;;;;;;;Aero series;;
520;Aero Neon-0010;520;Y;;;;;text;/upload/iblock/025/02586323d7a315f7a9b1867c0d0d7ffa.png;Colorful water decal on transparent film. Can be used on any background.;text;0010_aero_neon;500;;Recommend;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero Neon;Mixed;;;;WD-TF-A-N-0010;;;;;;;;;;;;;;;;;;;Aero series;;
521;Aero Black-0003;521;Y;;;;;text;/upload/iblock/607/6072445b041b603d7f90b86cccd32049.png;Black water decal on transparent film. Can be used on any background.;text;0003_aero_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero Black;Geometry;;;;WD-TF-A-B-0003;;;;;;;;;;;;;;;;;;;Aero series;;
522;Aero Black-0004;522;Y;;;;;text;/upload/iblock/d80/d80f0ecf4d4ace3226ccca85ef7515ac.png;Black water decal on transparent film. Can be used on any background.;text;0004_aero_black;500;;;;Black;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero Black;Geometry;;;;WD-TF-A-B-0004;;;;;;;;;;;;;;;;;;;Aero series;;
523;Aero White-0004;523;Y;;;;;text;/upload/iblock/24c/24c85b925a8f9ee5fc3b45580e5cbc4b.png;White water decal on transparent film. Can be used on any background.;text;0004_aero_white;500;;;;White;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero White;Geometry;;;;WD-TF-A-W-0004;;;;;;;;;;;;;;;;;;;Aero series;;
524;Aero-0011;524;Y;;;;;text;/upload/iblock/e1b/e1b55023c77f39cef2a42a3733bbdbb5.png;Colorful water decal on transparent film. Can be used on any background.;text;0011_aero;500;;;;Colorful;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero;Animals;;;;WD-TF-A-0011;;;;;;;;;;;;;;;;;;;Aero series;;
525;Aero-0012;525;Y;;;;;text;/upload/iblock/b2e/b2e32327020b4ef15b3973ee81696102.png;Colorful water decal on transparent film. Can be used on any background.;text;0012_aero_neon;500;;;;Colorful;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero;Geometry;;;;WD-TF-A-0012;;;;;;;;;;;;;;;;;;;Aero series;;
526;Aero-0013;526;Y;;;;;text;/upload/iblock/77c/77c156d04c53423874b4637d014f2e2d.png;Colorful water decal on transparent film. Can be used on any background.;text;0013_aero;500;;;;Colorful;Seosons;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero;Seosons;;;;WD-TF-A-0013;;;;;;;;;;;;;;;;;;;Aero series;;
527;Aero-0014;527;Y;;;;;text;/upload/iblock/058/058c41ad74999f3111936cd64363de8e.png;Monochrome water decal on transparent film. Can be used on any background.;text;0014_aero;500;;;;Black-White;Geometry;Lucky Rose;A thin transparent film of 8-10 microns.;21;Aero;Geometry;;;;WD-TF-A-0014;;;;;;;;;;;;;;;;;;;Aero series;;
528;Aero-0015;528;Y;;;;;text;/upload/iblock/004/0042e15e2c7efe3d49d519c9b5344a30.png;Colorful water decal on transparent film. Can be used on any background.;text;0015_aero;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero;Mixed;;;;WD-TF-A-0015;;;;;;;;;;;;;;;;;;;Aero series;;
529;Aero-0016;529;Y;;;;;text;/upload/iblock/b16/b16ca5c95002ca7cf346fb5eef54aa4e.png;Colorful water decal on transparent film. Can be used on any background.;text;0016_aero;500;;;;Colorful;Inscriptions;Lucky Rose;A thin transparent film of 8-10 microns.;30;Aero;Inscriptions;;;;WD-TF-A-0016;;;;;;;;;;;;;;;;;;;Aero series;;
530;Aero-0017;530;Y;;;;;text;/upload/iblock/0ba/0bafcc052c714b9f794318319d3aff65.png;Colorful water decal on transparent film. Can be used on any background.;text;0017_aero;500;;;;Colorful;Others;Lucky Rose;A thin transparent film of 8-10 microns.;14;Aero;Others;;;;WD-TF-A-0017;;;;;;;;;;;;;;;;;;;Aero series;;
531;Modeling-0001;531;Y;;;;;text;/upload/iblock/607/6079227d54515c2dc97c47b6c2cd17ef.png;"Black water decal on transparent film. 
Can be used on any background.";text;modeling_0001;500;;;;Black;Animals;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Animals;;;;WD-TF-M-0001;;;;;;;;;;;;;;;;;;;Stencils;;
532;Modeling-0002;532;Y;;;;;text;/upload/iblock/638/638783ce3913d3b79f851965bb77cab7.png;"Black water decal on transparent film. 
Can be used on any background.";text;0002_modeling;500;;Popular;;Black;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Pattern;;;;WD-TF-M-0002;;;;;;;;;;;;;;;;;;;Stencils;;
532;Modeling-0002;532;Y;;;;;text;/upload/iblock/638/638783ce3913d3b79f851965bb77cab7.png;"Black water decal on transparent film. 
Can be used on any background.";text;0002_modeling;500;;Recommend;;Black;Pattern;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Pattern;;;;WD-TF-M-0002;;;;;;;;;;;;;;;;;;;Stencils;;
533;Modeling-0003;533;Y;;;;;text;/upload/iblock/504/504660b43d4d1c310cf8906d29fa2176.png;"Black water decal on transparent film. 
Can be used on any background.";text;0003_modeling;500;;;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Floral;;;;WD-TF-M-0003;;;;;;;;;;;;;;;;;;;Stencils;;
534;Modeling-0004;534;Y;;;;;text;/upload/iblock/3b3/3b3929c99a2efd0e4cbd3f14be6b854c.png;"Black water decal on transparent film. 
Can be used on any background.";text;0004_modeling;500;;;;Black;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Mixed;;;;WD-TF-M-0004;;;;;;;;;;;;;;;;;;;Stencils;;
535;Modeling-0005;535;Y;;;;;text;/upload/iblock/c83/c83aa3c9b8f2cf60e20ea3600d9a760f.png;"Black water decal on transparent film. 
Can be used on any background.";text;0005_modeling;500;;;;Black;Floral;Lucky Rose;A thin transparent film of 8-10 microns.;14;Modeling;Floral;;;;WD-TF-M-0005;;;;;;;;;;;;;;;;;;;Stencils;;
537;True Colour-0024;537;Y;;;;;text;/upload/iblock/c8c/c8c3563c3ce557ec713a80464b12c8d5.jpg;Colorful water decal with white base on a thin transparent film. Can be used on any background.;text;0024_true_colour;500;;;;Colorful;Mixed;Lucky Rose;A thin transparent film of 8-10 microns.;30;True Colour;Mixed;;;;WD-TF-TC-0024;;;;;;;;;;;;;;;;;;;True Colour series;;
