IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
396;2Fingers-0023;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Others;A thin transparent film of 8-10 microns.;2Fingers;Others;16;Lucky Rose;;;;WD-TF-2F-0023;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;1,99;USD
397;2Fingers-0024;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;2Fingers;Butterfly;16;Lucky Rose;;;;WD-TF-2F-0024;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;1,99;USD
398;2Fingers-0025;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Mixed;A thin transparent film of 8-10 microns.;2Fingers;Mixed;16;Lucky Rose;;;;WD-TF-2F-0025;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;1,99;USD
399;Minic-0008;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0008;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
400;Minic-0009;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0009;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
401;Minic-0010;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0010;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
402;Minic-0011;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0011;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
403;Minic-0012;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0012;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
404;Minic-0013;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0013;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
405;Minic-0014;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Black;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;;;;WD-TF-M-0014;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
406;Minic-0015;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;;;;WD-TF-M-0015;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
407;Minic-0016;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0016;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
408;Minic-0017;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;;;;WD-TF-M-0017;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
409;Minic-0018;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0018;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
410;Minic-0019;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;;;;WD-TF-M-0019;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
411;Minic-0020;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0020;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
412;Minic-0021;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0021;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
413;Minic-0022;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;;;;WD-TF-M-0022;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
414;Minic-0023;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;;;;WD-TF-M-0023;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
415;Minic-0024;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;;;;WD-TF-M-0024;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
416;Minic-0025;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0025;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
417;Minic-0026;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;;;;WD-TF-M-0026;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
418;Minic-0027;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0027;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
419;Minic-0028;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0028;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
420;Minic-0029;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0029;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
421;Minic-0030;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0030;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
422;Minic-0031;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0031;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
423;Minic-0032;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0032;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
424;Minic-0033;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0033;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
425;Minic-0034;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;Minic;Thematic;8;Lucky Rose;;;;WD-TF-M-0034;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
426;Minic-0035;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;Minic;Butterfly;8;Lucky Rose;;;;WD-TF-M-0035;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
427;Minic-0036;500;;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0036;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
428;Minic-0037;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;Minic;Thematic;8;Lucky Rose;;;;WD-TF-M-0037;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
429;Minic-0038;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;;;;WD-TF-M-0038;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
430;Minic-0039;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0039;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
431;Minic-0040;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0040;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
432;Minic-0041;500;;Colorful water decal on transparent film. Use only on white background.;Recommend;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0041;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
433;Minic-0042;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;Minic;Mixed;8;Lucky Rose;;;;WD-TF-M-0042;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0,99;USD
434;Coloring-0008;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0008;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
435;Coloring-0009;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Pattern;A thin transparent film of 8-10 microns.;Coloring;Pattern;14;Lucky Rose;;;;WD-TF-C-0009;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
436;Coloring-0010;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0010;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
437;Coloring-0011;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0011;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
438;Coloring-0012;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0012;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
439;Coloring-0013;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0013;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
440;Coloring-0014;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Others;A thin transparent film of 8-10 microns.;Coloring;Others;14;Lucky Rose;;;;WD-TF-C-0014;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
441;Coloring-0015;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Others;A thin transparent film of 8-10 microns.;Coloring;Others;14;Lucky Rose;;;;WD-TF-C-0015;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
442;Coloring-0016;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0016;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
443;Coloring-0017;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0017;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
444;Coloring-0018;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0018;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
445;Coloring-0019;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0019;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
446;Coloring-0020;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0020;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
447;Coloring-0021;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0021;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
448;Coloring-0022;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0022;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
449;Coloring-0023;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0023;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
450;Coloring-0024;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0024;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
451;Coloring-0025;500;;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0025;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;1,99;USD
452;F-0187;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0187;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1,99;USD
453;F-0188;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;21;Lucky Rose;;;;WD-TF-F-0188;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1,99;USD
454;F-0189;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0189;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1,99;USD
455;F-0190;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;;;;WD-TF-F-0190;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1,99;USD
456;F-0191;500;;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0191;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1,99;USD
457;White-0008;500;;White water decal on transparent film. Can be used on any background.;Popular;;White;Lace;A thin transparent film of 8-10 microns.;White;Laca;14;Lucky Rose;;;;WD-TF-W-0008;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;1,99;USD
458;White-0009;500;;White water decal on transparent film. Can be used on any background.;;;White;Thematic;A thin transparent film of 8-10 microns.;White;Thematic;30;Lucky Rose;;;;WD-TF-W-0009;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;1,99;USD
459;Black-0036;500;;Black water decal on transparent film. Can be used on any background.;;;Black;Thematic;A thin transparent film of 8-10 microns.;Black;Thematic;30;Lucky Rose;;;;WD-TF-B-0036;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
460;Black-0037;500;;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;21;Lucky Rose;;;;WD-TF-B-0037;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
460;Black-0037;500;;Black water decal on transparent film. Can be used on any background.;Recommend;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;21;Lucky Rose;;;;WD-TF-B-0037;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
461;Black-0038;500;;Black water decal on transparent film. Can be used on any background.;Recommend;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;30;Lucky Rose;;;;WD-TF-B-0038;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
462;Black-0039;500;;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;21;Lucky Rose;;;;WD-TF-B-0039;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
462;Black-0039;500;;Black water decal on transparent film. Can be used on any background.;Recommend;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;21;Lucky Rose;;;;WD-TF-B-0039;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
463;Black-0040;500;;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Floral;A thin transparent film of 8-10 microns.;Black;Floral;30;Lucky Rose;;;;WD-TF-B-0040;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
463;Black-0040;500;;Black water decal on transparent film. Can be used on any background.;Recommend;;Black;Floral;A thin transparent film of 8-10 microns.;Black;Floral;30;Lucky Rose;;;;WD-TF-B-0040;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;1,99;USD
464;True Colour-0001;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Black-White;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;;;;WD-TF-TC-0001;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
465;True Colour-0002;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;30;Lucky Rose;;;;WD-TF-TC-0002;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
466;True Colour-0003;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Geometry;A thin transparent film of 8-10 microns.;True Colour;Geometry;21;Lucky Rose;;;;WD-TF-TC-0003;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
467;True Colour-0004;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;;;;WD-TF-TC-0004;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
468;True Colour-0005;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;21;Lucky Rose;;;;WD-TF-TC-0005;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
468;True Colour-0005;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Recommend;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;21;Lucky Rose;;;;WD-TF-TC-0005;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
469;True Colour-0006;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;;;;WD-TF-TC-0006;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
470;True Colour-0007;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;;;;WD-TF-TC-0007;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
471;True Colour-0008;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;;;;WD-TF-TC-0008;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
472;True Colour-0009;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;;;;WD-TF-TC-0009;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
473;True Colour-0010;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;;;;WD-TF-TC-0010;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
474;True Colour-0011;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;;;;WD-TF-TC-0001;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
475;True Colour-0012;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;;;;WD-TF-TC-0012;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
476;True Colour-0013;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Black-White;Seosons;A thin transparent film of 8-10 microns.;True Colour;Seosons;30;Lucky Rose;;;;WD-TF-TC-0013;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
477;True Colour-0014;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Recommend;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;;;;WD-TF-TC-0014;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
478;True Colour-0015;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;True Colour;Animals;30;Lucky Rose;;;;WD-TF-TC-0015;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
479;True Colour-0016;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;;;;WD-TF-TC-0016;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
480;True Colour-0017;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;21;Lucky Rose;;;;WD-TF-TC-0017;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
481;True Colour-0018;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Nature;A thin transparent film of 8-10 microns.;True Colour;Nature;21;Lucky Rose;;;;WD-TF-TC-0018;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
482;True Colour-0019;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Floral;A thin transparent film of 8-10 microns.;True Colour;Floral;30;Lucky Rose;;;;WD-TF-TC-0019;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
483;True Colour-0020;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;True Colour;Mixed;30;Lucky Rose;;;;WD-TF-TC-0020;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
484;True Colour-0021;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Popular;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;;;;WD-TF-TC-0021;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
484;True Colour-0021;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;Recommend;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;True Colour;Inscriptions;30;Lucky Rose;;;;WD-TF-TC-0021;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
485;True Colour-0022;500;;Colorful water decal with white base on a thin transparent film. Can be used on any background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;True Colour;Animals;30;Lucky Rose;;;;WD-TF-TC-0022;;;;;;;;;;;;;;;;;;;True Colour series;;;200;0;0;0;0;;;1,99;USD
